DATAFLOW,LAST UPDATE,freq,unit,agriprod,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES61,2019,192,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES61,2020,192,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES61,2021,196,p
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES61,2022,194,p
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES62,2011,393,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES62,2012,410,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES62,2013,459,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES62,2014,449,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES62,2015,458,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES62,2016,470,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES62,2017,471,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES62,2018,481,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES62,2019,516,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES62,2020,554,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES62,2021,560,p
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES62,2022,622,p
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES7,2011,1207,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES7,2012,1158,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES7,2013,1131,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES7,2014,1131,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES7,2015,1109,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES7,2016,1109,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES7,2017,1119,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES7,2018,1119,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES7,2019,1119,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES7,2020,1119,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES7,2021,1119,p
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES7,2022,1136,p
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES70,2011,1207,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES70,2012,1158,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES70,2013,1131,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES70,2014,1131,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES70,2015,1109,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES70,2016,1109,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES70,2017,1119,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES70,2018,1119,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES70,2019,1119,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES70,2020,1119,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES70,2021,1119,p
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,ES70,2022,1136,p
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI,2011,191,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI,2012,213,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI,2013,210,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI,2014,223,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI,2015,225,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI,2016,226,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI,2017,229,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI,2018,235,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI,2019,242,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI,2020,248,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI,2021,233,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI,2022,231,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1,2011,191,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1,2012,212,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1,2013,210,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1,2014,223,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1,2015,225,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1,2016,226,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1,2017,228,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1,2018,235,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1,2019,241,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1,2020,248,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1,2021,233,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1,2022,231,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI19,2011,213,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI19,2012,247,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI19,2013,243,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI19,2014,255,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI19,2015,259,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI19,2016,250,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI19,2017,251,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI19,2018,261,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI19,2019,265,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI19,2020,278,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI19,2021,280,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI19,2022,281,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1B,2011,215,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1B,2012,226,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1B,2013,230,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1B,2014,234,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1B,2015,241,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1B,2016,238,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1B,2017,243,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1B,2018,245,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1B,2019,268,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1B,2020,267,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1B,2021,264,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1B,2022,266,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1C,2011,228,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1C,2012,250,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1C,2013,246,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1C,2014,266,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1C,2015,256,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1C,2016,280,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1C,2017,293,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1C,2018,299,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1C,2019,316,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1C,2020,305,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1C,2021,257,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1C,2022,232,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1D,2011,124,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1D,2012,133,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1D,2013,132,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1D,2014,141,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1D,2015,153,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1D,2016,144,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1D,2017,139,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1D,2018,143,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1D,2019,138,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1D,2020,154,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1D,2021,148,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI1D,2022,151,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI2,2011,220,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI2,2012,248,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI2,2013,244,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI2,2014,260,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI2,2015,258,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI2,2016,263,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI2,2017,269,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI2,2018,278,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI2,2019,287,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI2,2020,290,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI2,2021,270,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI2,2022,260,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI20,2011,220,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI20,2012,248,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI20,2013,244,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI20,2014,260,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI20,2015,258,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI20,2016,263,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI20,2017,269,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI20,2018,278,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI20,2019,287,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI20,2020,290,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI20,2021,270,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FI20,2022,260,e
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FR,2011,139,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FR,2012,145,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FR,2013,155,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FR,2014,167,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FR,2015,184,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FR,2016,202,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FR,2017,149,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FR,2018,144,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FR,2019,147,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FR,2020,147,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FR,2021,149,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,FR,2022,154,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR,2013,555,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR,2014,514,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR,2015,553,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR,2016,558,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR,2017,516,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR,2018,520,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR,2019,538,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR,2020,554,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR,2021,559,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR,2022,74,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR0,2013,555,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR0,2014,514,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR0,2015,553,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR0,2016,558,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR0,2017,516,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR0,2018,520,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR0,2019,538,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR0,2020,554,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR0,2021,559,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR0,2022,74,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR02,2020,535,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR02,2021,539,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR02,2022,73,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR03,2013,433,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR03,2014,445,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR03,2015,449,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR03,2016,477,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR03,2017,496,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR03,2018,494,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR03,2019,543,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR03,2020,559,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR03,2021,582,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR03,2022,69,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR04,2013,579,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR04,2014,528,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR04,2015,574,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR04,2016,572,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR04,2017,520,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR04,2018,525,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR04,2019,537,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR05,2020,788,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR05,2021,824,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR05,2022,103,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR06,2020,645,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR06,2021,676,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HR06,2022,81,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU,2011,30000,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU,2012,36500,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU,2013,38400,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU,2014,40300,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU,2015,43100,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU,2016,46900,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU,2017,49500,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU,2018,52600,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU,2019,56300,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU,2020,60800,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU,2021,68100,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU,2022,76500,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU1,2011,24100,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU1,2012,29900,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU1,2013,31500,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU1,2014,34100,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU1,2015,37000,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU1,2016,36400,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU1,2017,36800,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU1,2018,38500,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU1,2019,40300,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU1,2020,44200,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU1,2021,51300,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU1,2022,57500,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU10,2011,24100,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU10,2012,29900,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU10,2013,31500,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU10,2014,34100,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU10,2015,37000,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU10,2016,36400,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU11,2021,,c
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU12,2017,36900,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU12,2018,38500,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU12,2019,40300,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU12,2020,44200,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU12,2021,51400,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU12,2022,57600,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU2,2011,32400,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU2,2012,38100,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU2,2013,41100,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU2,2014,42900,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU2,2015,45800,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU2,2016,49300,
ESTAT:APRI_LRNT(1.0),16/02/24 23:00:00,A,NAC_HA,ARA_J0000,HU2,2017,52000,
